,accX,accY,accZ,gyroX,gyroY,gyroZ,accPCA,gyroPCA,side,gesture
1333,3775,379,1421,570,637,1247,8021,4858,1,1
9730,608,3047,1634,217,3,262,1159,3590,1,0
9143,1491,1408,1411,27,746,30,3411,3200,1,0
4124,3399,3040,1645,22,25,18,6284,2578,1,1
8985,3966,2169,1995,1013,678,1781,8582,8667,1,1
2866,3040,271,220,15,28,267,9803,6017,1,1
3067,740,2282,1643,27,728,1288,626,5040,1,0
9080,4501,303,29,1221,1162,997,9998,1825,1,1
3629,4438,3525,378,1176,126,1229,9892,9551,1,1
9478,2355,524,1895,1426,211,1725,8152,5111,1,1
8971,3555,1252,1552,357,217,21,7506,1704,1,1
3028,1330,2364,1618,214,1162,1433,3139,7842,1,0
2969,1381,1988,1418,358,4,1428,3400,7646,1,1
6136,802,1299,1814,503,726,1846,1014,9778,1,0
8802,205,789,1835,23,750,18,4461,2087,1,1
645,1199,451,2441,1381,862,419,1381,8312,1,0
9676,1450,772,1679,1321,1156,1729,3441,7032,1,0
2074,2167,3691,878,642,1232,1421,7972,8329,1,0
8233,3200,2652,1596,763,518,1640,5401,7746,1,1
5475,832,477,1790,778,17,12,409,3492,1,0
9451,4270,1052,1351,685,219,1535,9399,8855,1,1
74,362,754,2245,921,65,1346,3668,4485,1,1
9251,1771,4034,834,771,749,25,6605,5131,1,0
2051,1230,2331,1540,6,728,13,2439,2478,1,0
2541,2105,430,1697,916,1407,733,7202,4283,1,1
1301,2272,564,1875,719,1016,1206,7813,4924,1,1
5877,1197,545,1702,14,734,19,1792,2729,1,0
1304,215,1,1352,156,1116,1358,3982,7353,1,1
9116,1929,3,1427,972,742,988,6492,2530,1,1
2599,1124,871,1151,763,940,648,1353,8363,1,0
2573,1971,1813,884,25,740,1011,5964,3699,1,0
2768,3126,4084,150,1233,542,710,9960,8799,1,1
2679,4452,3454,314,24,520,25,9921,3591,1,1
8953,3580,1145,1599,25,205,984,7561,239,1,1
9682,1149,2694,468,465,1017,1139,2437,4512,1,0
1279,3852,3043,1395,362,213,1303,8053,6920,1,1
804,1563,399,1579,1316,732,417,4286,8451,1,1
1555,2201,2793,799,535,758,1934,7887,4038,1,1
9509,2669,738,2419,175,199,990,8964,8428,1,1
9692,405,3178,1574,1235,1243,267,2377,7876,1,0
6035,2070,1154,1092,1323,954,365,6916,6442,1,0
8706,3705,576,1772,776,3,423,7839,7714,1,1
4177,4205,1740,1588,190,752,1670,9310,8749,1,1
1308,1352,2130,1243,743,673,391,3306,6364,1,0
3452,2257,3823,653,42,215,1005,8326,7903,1,0
822,3483,2236,2011,1084,429,20,6944,4630,1,1
6612,878,1105,1552,25,13,7,353,1007,1,0
2538,2142,444,1874,645,592,155,7340,4255,1,1
3054,620,2221,1657,23,205,270,1374,6027,1,0
8520,2470,2065,1227,22,17,983,8589,95,1,1
832,1152,2246,1092,29,936,648,2016,7854,1,0
3462,2261,3627,1010,360,22,996,8246,3153,1,0
7643,1047,3854,1016,205,0,982,2149,792,1,0
54,2038,166,1298,1023,444,636,6994,8717,1,1
3451,2482,3587,1170,146,14,1079,8719,4782,1,0
1481,1998,2450,1220,762,219,261,6972,6124,1,1
6016,3776,1465,1916,827,1095,436,8265,7365,1,0
4926,403,2520,1870,3,740,262,2758,5833,1,0
9854,1256,317,1585,358,9,985,2303,2008,1,1
5083,3349,216,1936,788,927,268,6494,7091,1,1
6645,2662,432,1611,27,734,647,9016,7909,1,1
5490,373,438,1547,210,531,881,3263,9335,1,1
768,592,724,1435,396,594,1880,1873,9775,1,0
2065,1067,211,1469,539,940,1950,1154,4061,1,0
9523,4003,224,1827,364,354,421,8717,5791,1,1
7311,793,2792,1740,774,6,421,166,7629,1,0
8478,1545,617,1476,722,6,8,4122,5136,1,1
2717,2741,4105,154,108,931,1884,9385,9713,1,0
2079,2613,4041,520,1420,1341,390,9102,6597,1,0
8915,3878,382,1705,216,522,21,8337,2304,1,1
2482,1780,2072,1610,479,28,1293,5757,6668,1,1
8534,2480,2051,1132,766,752,263,8614,6008,1,1
3432,1249,2289,1528,563,206,7,2560,1799,1,0
4944,291,2570,1758,15,738,17,3419,2425,1,0
9507,2256,555,1352,481,218,2,7826,1564,1,1
2713,3872,947,1441,593,48,1393,8376,7549,1,1
1990,2107,1904,2224,425,1082,1439,7192,8113,1,1
1205,1145,88,1819,1,1068,7,1607,1548,1,1
3600,3317,3210,1711,1370,1386,1868,5884,8557,1,0
6490,1014,85,1653,14,23,16,829,2705,1,0
536,1042,1995,1397,15,448,812,1130,9063,1,0
8767,3316,887,1488,1308,1235,136,6442,4616,1,1
6456,3290,197,1461,1222,219,1534,6116,3743,1,1
3507,939,891,2089,1486,1099,896,35,4091,1,0
2708,4430,2759,536,1199,511,983,9864,4872,1,1
5031,1252,1109,1734,24,212,254,1845,3882,1,0
6514,669,955,1727,212,533,419,1572,6687,1,0
4021,3821,2855,1513,30,28,20,7988,2477,1,1
1854,838,2547,987,644,821,826,202,7874,1,0
2872,3048,321,260,480,1237,1636,9810,8897,1,1
3030,1049,2333,1729,478,988,1339,1198,6346,1,0
3417,3327,1657,1497,489,28,999,6868,5201,1,0
3476,2232,3708,947,214,28,999,8188,2981,1,0
3797,11,3235,1427,20,215,12,4758,2153,1,0
5109,3325,2185,1479,17,209,991,6163,685,1,1
6024,2166,1202,814,129,649,1843,7413,9431,1,0
8796,184,718,1633,15,731,5,4508,1037,1,1
827,510,56,2076,259,426,1150,2383,4865,1,1
984,2418,2395,1157,44,861,191,8486,3992,1,1
814,4225,3686,90,671,1233,87,9118,4470,1,1
793,1408,84,1507,202,449,651,3483,8322,1,1
2674,4467,3481,321,216,31,993,9945,2413,1,1
3756,210,3169,1620,14,741,3,3662,730,1,0
2891,112,3634,88,715,816,1435,3264,8766,1,0
2371,1715,804,1662,389,1156,1926,5079,9977,1,1
9477,2160,960,994,600,386,548,7428,4350,1,1
7326,225,2007,1500,355,740,654,3934,7838,1,1
6028,3127,1337,632,1311,140,1647,9915,5067,1,1
1865,788,369,1760,257,867,1759,622,9179,1,1
4612,1703,4111,907,691,741,1452,6431,7381,1,0
2645,3104,1941,110,28,350,22,9889,2969,1,1
5373,1202,2076,1612,23,27,10,2118,1627,1,0
2336,1543,443,1881,765,181,361,4071,6449,1,1
1120,2707,794,1630,336,841,45,9129,2451,1,1
419,656,806,2373,363,4,1534,1902,8015,1,0
8135,3376,3021,1559,18,26,993,6186,1099,1,1
1202,1293,565,1005,691,356,550,2703,5410,1,0
1970,2046,2676,1932,1231,4,553,7144,9027,1,1
4018,3962,2739,1679,1311,28,1294,8502,849,1,1
1997,3949,2618,830,212,521,13,8377,1554,1,1
4033,3751,2957,1465,357,30,12,7723,411,1,1
1248,276,447,2178,766,210,880,4013,9618,1,1
2712,4193,1480,1902,17,599,1437,9253,6363,1,1
5142,955,23,1851,85,847,1861,421,4344,1,0
6565,3155,2594,1651,772,220,262,5191,6875,1,1
1065,2620,2804,445,50,1338,1143,9011,4743,1,1
600,3971,3280,639,912,216,418,8380,9928,1,1
7577,3641,1484,1690,369,727,1009,7834,5729,1,0
2898,101,2766,1727,997,381,25,4462,4278,1,0
3391,605,1962,1604,644,942,1542,1543,8977,1,1
2560,1978,1843,523,1382,1414,340,6020,6417,1,0
8162,3678,406,1838,234,13,1637,7747,4276,1,1
2635,2932,1081,360,530,398,838,9622,8656,1,1
3490,2784,4078,371,777,22,417,9449,7293,1,0
1994,3469,2340,428,97,1052,1288,6527,9592,1,1
2824,798,2362,1605,771,1304,1006,266,2512,1,0
1342,1081,2092,1595,208,721,987,1342,1617,1,0
8513,2500,2005,1298,30,11,22,8650,2555,1,1
2060,1099,34,1650,1226,885,1566,1367,7567,1,0
6038,1890,745,1225,808,26,736,6137,4014,1,1
9094,4150,701,1041,197,665,730,9098,7749,1,1
2026,1110,322,1696,794,1,1012,1321,1129,1,0
6988,3228,2629,1102,1019,633,1891,5435,9185,1,1
1828,2196,3241,1028,361,1376,12,7923,1374,1,0
224,1135,2458,2382,22,928,415,1467,5913,1,0
8916,3879,418,1639,780,742,982,8336,1785,1,1
6469,1138,16,1742,789,213,990,1606,1816,1,0
846,822,570,2355,1389,986,615,753,9142,1,0
4289,3454,766,1517,648,213,256,6983,480,1,1
2551,2022,121,1673,959,751,123,6861,4432,1,1
8838,338,443,1806,14,1230,1293,3530,5400,1,1
8195,3611,334,1239,183,528,1576,7441,8206,1,1
5,1035,190,1498,25,10,2,974,346,1,1
5342,728,2332,1601,202,728,989,656,1629,1,0
9112,1902,42,1468,571,23,266,6327,2351,1,1
4324,262,2655,2166,690,350,1201,3696,4728,1,0
1063,1590,483,1812,88,1063,1777,4376,9162,1,1
2590,667,1575,629,703,1206,1031,1678,4381,1,0
3517,233,612,1589,206,1376,1646,4166,8906,1,1
6986,3956,2809,1424,1011,1348,1109,8441,4033,1,1
3812,3161,3020,1624,2,722,258,5081,5681,1,0
2739,2579,3900,716,787,209,257,8992,6891,1,0
7943,182,2174,1595,31,9,263,4171,5299,1,1
8259,2031,4071,860,478,940,1443,7634,6623,1,0
4632,369,2303,1691,970,761,416,3013,7225,1,1
7641,926,3777,1235,22,722,259,1242,5214,1,0
1296,2425,890,1328,214,1059,997,8345,3354,1,1
1976,764,2500,752,1080,985,1792,182,6111,1,0
9503,2300,574,1301,20,727,998,7984,2123,1,1
9458,4240,873,1456,488,215,419,9330,5132,1,1
8152,2131,3837,1008,1370,642,530,7863,7597,1,0
9298,375,1751,1101,1071,881,425,3944,4419,1,0
8172,4064,2213,2489,690,790,1407,8960,7533,1,1
5870,847,390,1553,217,219,990,250,1984,1,1
6506,594,489,1783,867,680,82,1865,4822,1,1
2797,662,1478,1362,28,12,2,1867,200,1,0
5122,3289,2162,1738,204,0,993,6040,2128,1,1
5126,3263,2095,1781,778,213,998,5953,234,1,1
4621,1118,3675,791,1130,192,856,2589,9735,1,0
8150,2721,4100,484,1126,69,633,9339,8779,1,0
8718,3793,2922,2085,103,13,627,7949,8044,1,1
55,2125,396,1208,854,844,402,7357,7368,1,1
638,1419,1946,1628,25,4,982,3556,247,1,1
1276,3485,2763,1267,16,1341,1298,6688,5957,1,1
3644,846,2925,1398,206,1350,554,271,7155,1,0
4143,3371,2953,1698,17,4,1011,6206,3249,1,1
2878,4008,2008,304,178,1208,273,8646,9834,1,1
6493,1828,1911,1430,917,670,1643,5985,5196,1,1
2593,1646,798,329,1167,159,372,5115,7589,1,0
2393,2431,3355,1079,28,217,659,8619,8452,1,0
6981,4016,3788,937,9,219,428,8559,7665,1,0
671,411,283,2475,30,950,1255,3570,4911,1,1
4188,3753,1,1804,479,728,1635,7934,8560,1,1
666,3934,993,2164,309,71,382,8601,6350,1,1
9092,4433,264,263,1438,90,1374,9886,4482,1,1
6031,2874,1349,753,766,776,314,9488,6214,1,1
6090,1323,2117,1843,830,132,416,2934,9691,1,0
760,960,403,1358,483,215,1292,450,6647,1,0
3818,157,3054,1661,14,217,418,4007,6969,1,0
4300,3506,510,1543,211,8,29,7142,2805,1,1
7941,115,2150,1709,492,734,1527,4582,8309,1,1
4164,221,1744,1008,24,5,270,4829,5919,1,0
2832,728,2077,1733,203,518,20,800,2750,1,0
3472,2323,3702,987,366,16,999,8421,3688,1,0
7043,946,3214,1460,762,749,995,971,877,1,0
4892,272,2727,1510,23,21,257,3415,5161,1,0
4637,3880,665,1910,1119,750,134,8395,4585,1,1
5115,3386,2115,1727,8,732,981,6507,616,1,1
7648,1587,4037,912,770,23,46,5728,4012,1,0
1331,3263,312,1627,212,452,998,6053,2402,1,1
7002,421,1307,1284,1207,840,243,3333,7383,1,0
6996,915,3929,1275,318,374,30,1289,8530,1,0
1252,781,2123,1676,210,7,256,445,3319,1,0
2814,674,2511,1356,772,87,366,896,6450,1,0
6544,3219,2547,1761,763,721,29,5586,5325,1,1
7901,236,2139,1673,31,726,981,3883,522,1,1
1077,1917,2806,1222,1153,590,682,6698,9109,1,0
770,1100,730,1778,464,638,1099,1102,4367,1,0
8866,1162,315,1354,756,162,1265,1765,4983,1,0
3419,3906,1839,1830,108,702,1441,8682,7399,1,0
7939,3167,85,1791,15,742,416,5529,6649,1,1
9675,1595,835,1598,6,349,3,4328,1854,1,0
2048,1719,2645,1646,17,344,1419,5599,5718,1,0
6600,884,1124,1699,2,9,3,373,1651,1,0
4178,4004,1554,1746,606,144,1956,8823,4087,1,1
9505,2298,536,1382,764,24,1003,7973,1334,1,1
1460,1972,2255,1221,52,453,1289,6816,8353,1,1
2000,3414,2146,1138,11,87,1303,6514,3327,1,1
8175,4417,3220,17,832,1368,546,9761,7288,1,1
404,2758,1355,1542,204,38,554,9227,8035,1,1
384,1409,3423,1389,1480,131,709,4095,8790,1,0
9471,1314,1153,2039,1316,369,325,2172,6478,1,0
9510,2648,118,2429,359,1177,1643,8895,9671,1,1
9479,2262,643,1193,690,210,990,7847,5793,1,1
4158,59,2642,933,43,128,445,4545,6481,1,1
1015,771,8,1385,98,212,659,508,2590,1,1
5124,3317,2196,1600,15,26,26,6155,3632,1,1
8990,3592,641,1795,693,685,428,7505,3726,1,1
2871,3050,287,240,1,736,981,9818,938,1,1
9,998,209,1489,23,20,981,713,154,1,1
1838,1408,3197,493,1122,1175,1909,4278,1290,1,0
7026,977,3266,1484,487,731,1301,1157,7222,1,0
2779,364,1732,1397,1,1417,1288,4052,5086,1,0
7891,196,2067,1739,29,720,8,4155,793,1,1
6132,1493,26,1613,28,11,10,3964,1224,1,1
7312,814,2909,1454,766,723,31,69,5532,1,0
6042,1762,1890,2259,493,1388,1803,3631,9805,1,0
3775,163,3145,1528,28,746,981,3921,555,1,0
539,1102,1922,1523,789,210,821,1445,9597,1,0
2745,2583,3902,603,202,15,984,9003,759,1,0
667,1394,4168,2540,1464,688,187,2322,8660,1,0
7575,3572,1430,1480,23,0,9,7598,1250,1,0
5063,156,1969,1611,774,739,1002,4384,1076,1,1
9796,1363,1445,1329,779,345,1539,2522,6895,1,0
2703,4440,3296,365,763,448,23,9906,5302,1,1
9464,4170,697,707,162,477,1076,9127,4490,1,1
5645,475,345,1810,364,724,5,2636,1182,1,1
3376,388,193,1639,1373,1069,544,3096,8968,1,1
1256,273,2103,977,777,1407,1529,3485,7066,1,1
5348,1057,2060,1743,967,633,270,1143,7960,1,0
4175,3660,1756,1792,694,1418,1353,8080,6425,1,0
4910,264,2691,1488,15,8,0,3470,579,1,0
1852,720,3005,846,861,760,368,286,6616,1,0
9877,2661,2168,1271,303,133,266,9061,8504,1,1
5029,946,1104,1594,211,1061,1009,26,5328,1,0
823,600,112,2305,1234,516,408,1928,7422,1,1
7576,3521,1390,1352,356,13,983,7420,1638,1,0
1531,1773,613,1564,564,205,1293,5484,6970,1,1
1214,1036,58,1835,213,17,257,931,3371,1,0
6530,660,3504,770,375,26,1484,374,8127,1,0
3072,860,2170,1650,368,205,1000,18,3725,1,0
9087,4491,497,16,788,190,1303,9988,766,1,1
6619,1016,1134,1951,382,140,1332,305,7340,1,0
9274,2028,3535,950,1402,1387,620,7417,9184,1,0
9901,2471,2214,1416,778,354,1432,8590,5617,1,1
8906,3908,482,1676,776,1057,1,8444,1705,1,1
4186,3968,181,1563,354,2,423,8597,5904,1,1
2923,348,552,1917,573,898,1,3540,5886,1,1
6588,660,1137,1840,1230,640,414,1770,8471,1,0
1810,3166,3785,159,74,845,1016,4084,4579,1,0
3486,2793,4119,193,318,678,1179,9478,6268,1,0
1324,209,446,1866,762,739,1004,4319,1929,1,1
4312,3479,530,1765,211,6,1294,7075,5768,1,1
8703,3747,426,1633,791,748,548,7965,8392,1,1
5541,509,413,1732,21,209,31,2416,3881,1,1
1540,1587,666,1586,23,728,1010,4344,3488,1,1
2681,4475,3459,262,2,19,14,9958,2953,1,1
9905,2368,2111,1138,30,738,30,8325,3139,1,1
1191,2660,1069,1426,48,522,737,8963,6686,1,1
1542,1696,583,1540,206,10,18,5078,1810,1,1
2539,1684,2853,997,567,939,257,5634,831,1,0
4330,3342,2286,1472,478,211,1292,6214,6050,1,1
8925,3828,423,1704,369,439,992,8211,2816,1,1
5334,748,45,1868,652,1292,16,805,3103,1,1
7330,241,300,1625,487,1159,983,4010,3322,1,1
6541,55,2641,1613,9,7,1005,4753,2270,1,1
5161,544,320,1657,20,26,13,2098,2127,1,1
1062,1725,896,1503,569,934,1675,5135,8632,1,0
1167,1671,2607,1578,776,927,1001,5330,968,1,0
3636,955,2471,1138,74,801,995,844,8478,1,0
4946,3308,2258,1636,1314,1341,1162,6094,3985,1,1
2782,828,1666,1334,484,733,994,1018,3775,1,0
2502,1804,2351,1387,766,29,548,6009,8027,1,1
4171,12,1656,1191,568,1057,13,5913,2065,1,0
9783,891,1769,637,1290,227,220,566,4893,1,0
395,3281,1896,2005,562,44,158,6138,4414,1,1
9845,1265,482,1512,16,932,29,2331,3453,1,0
8788,235,748,1740,205,2,258,4247,3651,1,1
5917,1721,2345,1575,215,726,1304,5517,6916,1,1
2914,1172,2554,1620,773,212,543,2108,8004,1,0
5644,556,320,1855,9,4,11,2069,2218,1,1
3766,169,3216,1481,21,21,22,3841,2999,1,0
3440,429,1198,2296,77,3,1686,3547,8718,1,0
5104,3408,2215,1547,775,932,24,6543,5123,1,1
5073,3187,9,1774,206,216,5,5621,467,1,1
1571,1763,2656,1279,955,641,588,5903,8259,1,0
4079,3429,2979,1746,359,14,990,6467,2574,1,1
1122,1989,2060,1211,380,985,933,6844,7723,1,1
2786,690,1554,1293,564,208,7,1721,1833,1,0
2967,1312,1985,1571,358,21,996,2903,3085,1,1
2504,1912,2069,1639,19,441,879,6408,9385,1,1
8868,1768,1930,1031,1319,347,1410,5784,6378,1,1
7587,3529,1435,1490,364,16,982,7475,1878,1,0
412,3660,332,1146,750,975,48,7600,8486,1,1
825,127,2285,2385,964,234,1541,4798,3428,1,1
8809,478,1720,1380,639,1009,1654,3379,8591,1,0
8307,3167,3056,1493,14,208,19,5067,3081,1,0
417,1230,820,990,341,254,882,2093,2328,1,0
8968,3504,1218,1538,202,7,987,7329,1225,1,1
2082,1863,3297,1642,1030,61,794,6499,9444,1,0
8946,196,1084,1547,861,831,252,4589,6321,1,0
4107,3576,2747,1802,16,7,1294,7179,5081,1,1
1066,2543,3777,92,495,276,1370,8958,7520,1,0
5536,437,477,1680,4,7,1,2902,1277,1,1
5387,2863,544,787,846,1152,1291,9491,6675,1,1
2738,2556,3950,609,29,19,12,8950,1516,1,0
5052,3145,2050,1578,215,1153,17,5289,478,1,1
4000,3662,3244,1581,1313,1296,1869,7392,8835,1,1
851,839,1748,2230,1138,68,145,1346,4537,1,0
9088,4488,331,20,44,484,1073,9985,4105,1,1
5878,1092,479,1611,23,726,28,1190,3306,1,0
8528,2481,2023,1125,11,741,993,8618,1169,1,1
2839,2630,282,994,35,546,821,8944,9252,1,1
4611,2162,4108,628,272,1069,1752,8172,9158,1,0
2489,1893,2255,1421,218,20,1004,6393,3650,1,1
2849,3030,479,203,776,23,414,9784,7183,1,1
6665,1228,2310,1557,490,216,658,2411,7786,1,0
5881,1373,332,1673,26,28,254,3120,3756,1,1
6484,1069,48,1644,214,732,5,1174,476,1,0
2479,1790,2147,1439,640,344,255,5874,851,1,1
6617,903,1102,1541,686,446,1274,215,4996,1,0
9727,597,2995,1554,20,9,993,1217,1390,1,0
2744,2566,3896,741,778,5,14,8954,3586,1,0
3506,1456,1930,1404,869,1273,863,3828,4239,1,1
8130,3308,3097,1590,30,1060,986,5845,1561,1,0
7004,644,1566,1621,199,943,648,2127,6912,1,0
580,1501,2542,1554,566,440,1420,4272,7671,1,0
4070,3386,2968,1841,205,727,5,6287,26,1,1
3672,366,2938,1677,202,6,1002,2776,2955,1,0
559,1154,2746,1431,990,643,681,2130,8781,1,0
1081,2080,455,1868,1049,1243,297,7044,6641,1,1
9689,531,2761,1418,571,1302,659,1681,6993,1,0
1150,1927,2806,1451,13,736,1006,6702,2754,1,0
2838,966,1434,2331,1047,483,1386,310,4199,1,0
8309,3193,2955,1626,484,8,257,5274,2147,1,0
8933,3835,394,1449,12,941,986,8202,575,1,1
9811,1501,1538,602,282,1246,1835,3609,9527,1,0
830,2376,2014,602,97,347,1529,8398,9557,1,1
8312,223,2984,1746,28,204,257,3681,5077,1,0
9744,647,3121,1464,768,725,1425,858,5743,1,0
635,1361,4,1682,13,737,1013,3133,3454,1,1
4142,3432,2899,1767,17,19,1007,6520,2759,1,1
7027,742,3205,1460,14,354,10,265,2317,1,0
876,1496,2111,1736,324,1301,1176,4041,4536,1,1
4,1003,212,1540,26,13,981,728,75,1,1
3051,680,2220,1812,8,17,985,1069,382,1,0
5691,404,348,1772,1,5,5,3089,1903,1,1
2491,2044,2355,1480,204,730,1008,7139,3693,1,1
6457,3274,273,1454,806,685,981,6054,8317,1,1
1148,1975,2786,1443,26,5,982,6906,292,1,0
574,1259,2367,1535,210,720,7,2662,101,1,0
3769,246,3103,1731,27,3,983,3503,475,1,0
4146,3350,2854,1857,21,0,989,6173,966,1,1
853,248,1229,924,1414,1065,842,4204,9410,1,0
5919,1444,2278,1770,762,1069,3,3756,1134,1,0
6614,814,1122,1589,202,734,986,750,1318,1,0
6002,2927,1180,432,783,187,1212,9608,4302,1,1
8173,4051,2937,1013,302,832,1610,8746,9107,1,1
6655,3410,2209,1261,1031,1155,1425,6503,8818,1,1
2368,1319,843,1925,119,211,1066,2453,4637,1,0
2950,1348,7,1577,26,25,986,3083,610,1,1
5625,382,235,1713,8,9,18,3168,3026,1,1
8717,3931,2181,1874,729,589,37,8440,9258,1,1
1841,1221,1374,2310,1350,1299,985,1251,6181,1,0
537,784,82,1952,1383,739,885,604,4021,1,1
2806,760,1422,1445,645,727,1539,1247,8896,1,0
7343,735,30,1768,25,13,984,862,424,1,1
784,749,256,1520,866,747,847,769,9463,1,1
154,1013,893,1915,1107,1245,17,431,5409,1,0
3009,1682,2560,1253,756,442,998,5457,7246,1,0
4014,3938,2299,1871,1309,733,106,8451,4500,1,1
2733,2483,3915,599,963,735,1433,8789,5401,1,0
569,1079,2155,1521,577,15,1302,1372,7760,1,0
5854,2158,2608,1591,1201,896,314,7619,7471,1,1
1816,3869,3269,1316,2,241,343,8084,6407,1,1
8320,857,2597,1828,1158,143,911,103,9952,1,0
3394,470,82,1803,22,743,990,2568,1412,1,1
6102,1510,2035,1385,215,750,11,4199,67,1,1
2975,1366,1991,1583,763,1,23,3257,3786,1,1
980,2147,2483,1159,562,204,984,7614,2984,1,1
190,1052,2542,1654,204,728,997,1300,2636,1,0
5088,3340,2097,1610,2,1239,27,6273,3435,1,1
9782,312,1433,528,1087,1376,183,3796,4741,1,0
606,861,2979,1513,132,141,385,327,6249,1,0
3420,3888,1821,1930,594,254,1601,8640,9086,1,0
9827,1180,675,1620,561,349,1013,1649,6073,1,0
1060,1363,253,870,139,1236,1356,3322,6551,1,1
3444,1074,4,1667,271,213,1771,1218,9193,1,0
1069,2729,3900,574,75,518,739,9328,5909,1,0
7339,675,13,1613,22,206,7,1158,1395,1,1
8208,3415,2576,1647,1121,358,935,6504,4009,1,1
4642,3781,231,1875,779,1384,262,8073,5811,1,1
7022,735,3123,1107,524,81,425,236,4168,1,0
4893,344,2518,1850,778,8,20,3132,5181,1,0
5895,463,1546,2362,1187,642,561,3653,8642,1,0
8755,3404,1840,1003,216,533,1532,7258,7696,1,0
3436,1262,2336,1564,1,727,417,2673,6979,1,0
1045,1469,344,1819,644,740,256,3694,125,1,1
3446,1728,2576,1596,371,80,1845,5633,9709,1,0
9147,1450,1379,1445,202,731,16,3144,1569,1,0
1218,902,2269,2350,216,825,658,25,7303,1,0
6015,3567,1085,2142,1065,1261,191,7583,6274,1,1
9720,540,3091,1494,212,2,1290,1518,5550,1,0
3987,3722,2795,1741,7,735,1297,7670,5151,1,1
4911,305,2587,1719,15,23,8,3329,1735,1,0
9493,2299,553,1346,786,1157,981,7975,1749,1,1
5699,440,467,1883,789,10,254,2933,6688,1,1
2869,3069,299,214,214,9,4,9841,413,1,1
2961,1366,1975,1578,786,4,981,3251,2401,1,1
9872,1818,2071,2026,13,378,1294,5849,374,1,1
2557,1336,1474,87,848,995,92,3033,4655,1,0
4199,2785,4176,470,383,452,1827,9472,9530,1,0
5539,285,508,1639,203,17,2,3811,10,1,1
1154,1889,2805,1405,17,729,1007,6540,2966,1,0
2049,1734,2482,1776,961,17,266,5592,7604,1,0
8816,722,4143,932,718,526,336,571,6174,1,0
9820,1249,900,1719,730,16,264,1966,692,1,0
4061,3751,2912,1433,366,448,992,7728,2618,1,1
5534,425,443,1697,25,17,24,2962,3007,1,1
6616,765,1196,1676,214,226,419,1141,7301,1,0
8120,3307,2972,1673,10,1,18,5898,2889,1,0
8155,1591,3837,726,833,930,846,5675,9451,1,0
1802,1831,2661,2422,805,1196,1071,5819,9698,1,0
2385,2197,3157,1366,1231,441,648,7862,9294,1,0
1959,4016,2714,1195,329,290,302,8681,4280,1,1
2976,1384,2026,1562,485,3,7,3393,1541,1,1
1843,1427,1646,2184,649,218,260,2503,995,1,0
2911,1154,2791,1395,3,209,735,2154,9013,1,0
1986,1837,515,1797,745,592,1066,5796,4330,1,1
6546,439,2606,1868,203,931,1527,2481,7680,1,0
2811,1647,1974,1320,580,897,1550,5072,8771,1,1
659,4236,509,1279,958,19,824,9303,9644,1,1
2511,2167,2608,1290,365,721,1418,7695,7133,1,1
4282,3473,73,769,1484,1029,662,6770,8257,1,1
8801,175,821,1616,26,927,2,4593,146,1,1
197,739,3727,1713,799,1381,343,32,6490,1,0
2931,1273,916,1534,194,709,522,2169,6626,1,0
2327,792,652,1930,1319,1243,26,758,7192,1,0
8959,3523,1206,1567,567,451,1011,7401,6004,1,1
202,1139,922,791,1413,313,384,1530,7349,1,0
3510,3407,1058,2297,1001,1376,712,7072,9092,1,1
4931,226,2633,1583,206,1158,257,3736,3002,1,0
5535,452,541,1866,763,739,18,2881,3222,1,1
5172,736,269,1706,0,352,418,919,7201,1,1
6528,839,329,1449,422,1232,1767,240,9449,1,1
9871,629,356,1074,1422,1071,1725,1392,5741,1,1
5855,330,969,1787,1203,1054,186,3779,6520,1,0
8164,439,2607,1731,567,441,1725,2436,9049,1,0
854,22,1620,1613,809,756,1009,5915,5415,1,0
7280,3457,2011,1862,12,744,1003,6867,2452,1,1
1291,2719,851,567,755,748,984,9198,6986,1,1
6585,384,1306,1804,493,1164,660,3678,7260,1,0
1853,1069,2496,922,24,1172,1306,1585,6227,1,0
3763,135,3114,1550,212,724,990,4087,2196,1,0
1495,2121,2632,1319,365,750,1644,7521,8911,1,1
1998,3805,2725,1115,957,642,17,7899,5994,1,1
663,4276,118,509,725,396,735,9365,8529,1,1
5530,589,453,1643,28,13,985,1856,704,1,1
8902,3915,722,1590,487,1239,24,8478,339,1,1
9475,1971,516,2456,556,182,1725,6122,6283,1,1
5864,1036,108,1586,961,635,258,986,7306,1,0
1306,1669,149,1312,191,10,1187,5124,6153,1,1
9722,598,2966,1579,205,10,419,1230,6007,1,0
3627,4499,2942,21,966,650,1071,9992,7712,1,1
2693,4451,3394,374,764,28,26,9927,5303,1,1
9790,1318,1315,1537,957,1151,266,2251,7053,1,0
5915,1516,2330,1572,963,218,266,4274,7700,1,0
6668,1019,2317,1683,30,1063,1867,1019,9624,1,0
1059,1441,607,1731,237,1415,1347,3431,6624,1,0
4636,3937,455,2130,890,1157,438,8552,7469,1,1
6019,4006,1231,1583,964,343,1865,8792,8886,1,1
5116,3190,2084,1745,27,9,9,5565,1130,1,1
8756,482,1863,903,771,180,1254,3591,4607,1,0
2790,667,1519,1443,358,349,11,1908,459,1,0
863,1669,2785,1788,238,155,1666,5329,8697,1,0
1484,2083,2438,1350,205,738,993,7334,2306,1,1
