accX,accY,accZ,gyroX,gyroY,gyroZ,up,down,right,left
-0.5247,-0.2208,0.8567,0.2441,11.2305,-22.9492,1,0,0,0
-0.4972,-0.1963,0.8182,5.0659,22.1558,-29.3579,1,0,0,0
-0.3230,-0.1880,0.8182,6.3477,26.2451,-33.6914,1,0,0,0
-0.2388,-0.1890,0.8927,5.7983,20.3247,-29.9072,0,0,1,0
-0.2760,-0.1750,0.9049,5.9204,20.8130,-26.3672,0,0,1,0
-0.1113,-0.0637,0.9683,1.8311,2.5024,-28.0762,0,0,1,0
-0.0577,-0.0004,0.8717,19.9585,14.4043,3.2959,0,1,0,0
-0.2489,-0.0969,0.9220,10.8032,-1.6479,-6.7139,1,0,0,0
-0.1864,-0.1836,0.9110,31.4941,-1.0376,-17.8223,0,0,1,0
-0.3521,-0.6055,0.6604,67.6270,23.7427,41.3208,0,0,1,0
-0.2872,-0.8584,1.1030,36.9873,-2.8076,-20.5078,0,0,1,0
-0.2314,-0.6627,1.0702,-4.9438,8.9111,7.7515,0,0,1,0
-0.1908,-0.5652,0.9655,-27.5269,10.1318,-17.6392,0,0,1,0
-0.1270,-0.4884,0.8556,-52.3071,1.8921,17.2729,0,0,1,0
-0.1812,-0.5095,0.9159,-53.8940,-15.7471,35.6445,0,0,1,0
-0.2507,-0.4670,0.9049,-70.6177,-21.0571,44.2505,0,0,1,0
-0.2853,-0.3123,0.7775,-87.3413,-23.6816,47.7295,0,0,1,0
-0.2390,-0.1847,0.8169,-87.2192,-18.0054,69.3970,0,0,1,0
-0.2455,-0.0946,0.9340,-66.4673,0.6104,108.5815,1,0,0,0
-0.6393,0.1710,0.5782,-148.4375,-29.3579,150.8179,1,0,0,0
-1.1166,0.5869,0.5239,-37.2314,-31.9824,70.4346,1,0,0,0
-0.7976,0.6794,0.7747,-37.4756,-30.0903,23.7427,0,0,0,1
-0.7391,0.5977,0.4368,11.7187,-18.8599,-54.5044,0,0,0,1
-0.5365,0.2360,0.7720,56.0303,1.4038,-70.1294,1,0,0,0
-0.5885,0.1920,0.8214,48.1567,4.5166,-55.9692,1,0,0,0
-0.5703,0.1984,0.7969,44.7388,8.4229,-61.7676,1,0,0,0
-0.4102,0.0607,0.8337,49.1943,13.0615,-67.1387,1,0,0,0
-0.3546,0.0317,0.8812,40.7104,8.4229,-61.4624,1,0,0,0
-0.3127,0.1067,0.7812,43.8843,2.6855,-46.6309,1,0,0,0
-0.3289,-0.0978,0.8481,31.3721,0.3662,-43.3960,1,0,0,0
-0.3323,-0.1487,1.0277,23.4375,-10.0708,-19.4092,1,0,0,0
-0.4344,-0.1907,1.0406,39.9170,21.9116,-9.9487,1,0,0,0
-0.2306,-0.0974,1.0038,-2.1362,-9.8267,-25.1465,1,0,0,0
-0.2767,0.0304,0.8318,5.3101,14.5874,0.6104,1,0,0,0
-0.2754,-0.0378,1.0011,4.5166,15.8081,-0.3052,1,0,0,0
-0.3109,-0.0140,0.9144,-1.5259,13.2446,2.8687,1,0,0,0
-0.2651,-0.0524,0.9855,0.4883,2.6245,-3.8452,1,0,0,0
-0.2395,-0.0305,0.9525,-4.5776,0.3052,-0.4272,1,0,0,0
-0.2794,-0.0142,0.9478,-1.8921,2.8076,0.1831,1,0,0,0
-0.3630,-0.0416,1.0385,-0.3662,26.1841,-2.3804,1,0,0,0
-0.1975,-0.0121,0.9967,-24.3530,11.5967,-18.7988,1,0,0,0
-0.1520,0.0807,0.8580,-15.1978,-1.7090,-9.1553,0,0,0,1
-0.1926,0.1016,0.9027,-1.1597,0.6714,-1.5869,0,0,0,1
-0.3263,0.0372,0.9968,7.9956,12.3901,2.7466,1,0,0,0
-0.2990,0.0370,0.9843,-39.7339,66.8945,-4.1504,1,0,0,0
-0.0521,0.0216,1.1173,0.1221,64.0869,-4.5776,0,1,0,0
0.0105,-0.0009,1.0408,8.8501,77.2705,22.9492,0,1,0,0
0.1844,0.0077,1.0532,-17.8833,120.0562,41.9312,0,1,0,0
0.3022,0.1294,0.8385,-27.2217,66.0400,14.0991,0,1,0,0
0.4403,0.2546,0.6254,-25.6958,20.9961,-3.1128,0,1,0,0
0.4823,0.2393,0.7062,0.4272,7.3242,-0.2441,0,1,0,0
0.5110,0.2242,0.6777,10.1929,-15.6860,4.4556,0,1,0,0
0.3735,0.1689,0.6858,50.8423,-76.9043,-1.0986,0,1,0,0
0.2441,0.0375,0.9271,43.6401,-129.0894,-18.5547,0,1,0,0
0.1582,0.0081,0.8430,19.3481,-145.5078,3.1738,0,1,0,0
-0.5326,-0.0784,1.0686,-7.3853,-86.3037,36.3770,1,0,0,0
-0.7096,-0.0676,1.2151,-7.5684,-19.5923,5.3711,1,0,0,0
-0.3337,-0.0132,0.9799,-16.4795,5.1880,-21.7285,1,0,0,0
-0.1411,0.0790,0.8173,0.4272,-0.5493,-10.0708,0,0,0,1
-0.1731,0.0273,0.9978,11.9629,-15.2588,-3.1738,0,0,0,1
-0.3060,0.0310,0.9530,0.0610,-1.3428,-0.6714,1,0,0,0
-0.2804,-0.0103,0.9855,3.6621,13.8550,-6.1035,1,0,0,0
-0.1902,0.0004,0.9348,-1.7700,11.1084,-8.1177,1,0,0,0
-0.2063,0.0343,0.9392,-0.2441,8.4229,0.1221,1,0,0,0
-0.1721,0.0243,0.9425,-7.1411,4.9438,6.8970,0,0,0,1
-0.2648,0.0209,0.9700,-0.7324,-4.6387,-2.4414,1,0,0,0
-0.2344,0.0394,0.9446,-2.2583,1.4648,1.3428,1,0,0,0
-0.1740,0.0367,0.9303,4.1504,-2.3804,4.5166,0,0,0,1
-0.2261,-0.0062,0.9752,4.0283,-0.3052,9.2773,1,0,0,0
-0.2699,-0.0078,0.9984,-4.2114,-4.1504,-6.7749,1,0,0,0
-0.1984,-0.0007,0.9500,-2.1973,1.1597,-3.0518,1,0,0,0
-0.1979,0.0173,0.9418,-2.8076,1.8311,-0.7324,1,0,0,0
-0.2290,0.0172,0.9578,1.4648,-2.9907,2.5635,1,0,0,0
-0.2368,0.0033,0.9744,2.3193,1.9531,1.9531,1,0,0,0
-0.1616,-0.0038,0.9202,7.5073,1.6479,9.7656,1,0,0,0
-0.2252,-0.0680,1.0228,-3.1128,1.2207,10.1318,1,0,0,0
-0.2401,-0.0017,0.9648,-4.8218,-2.9907,-5.4321,1,0,0,0
-0.2020,0.0090,0.9423,-2.6855,3.3569,-3.6011,1,0,0,0
-0.1959,-0.0149,0.9573,4.2114,6.8359,-3.7231,1,0,0,0
-0.1993,-0.0142,0.9690,-1.2207,-0.3052,0.6104,1,0,0,0
-0.2061,-0.0281,0.9723,0.2441,1.8311,-1.7700,1,0,0,0
-0.1954,-0.0088,0.9456,-3.2959,1.0986,0.0000,1,0,0,0
-0.1664,-0.0194,0.9746,1.9531,12.0239,-6.1035,1,0,0,0
-0.1862,-0.0176,0.9329,-3.5400,-0.5493,2.3804,1,0,0,0
-0.1760,-0.0337,1.0059,-6.4087,-13.0615,8.1177,1,0,0,0
-0.2186,0.0237,0.9399,-2.8076,-0.0610,1.9531,1,0,0,0
-0.1946,-0.0096,0.9808,4.8828,-6.4697,-6.4697,1,0,0,0
-0.1848,-0.0154,0.9502,-2.0752,2.2583,-3.1128,1,0,0,0
-0.1703,-0.0493,1.0276,-0.3662,3.7842,2.3193,1,0,0,0
-0.1904,-0.0326,0.9785,-1.0986,0.5493,2.5635,1,0,0,0
-0.1788,-0.0146,0.9746,-4.3945,1.8311,7.9956,1,0,0,0
-0.1923,0.0256,0.9324,-7.2021,-3.1128,-2.7466,1,0,0,0
-0.1632,0.0120,0.9591,-1.2817,-0.9766,-4.6387,0,0,0,1
-0.1970,-0.0016,0.9805,0.9155,-2.1362,-1.8311,1,0,0,0
-0.1877,-0.0442,0.9905,1.2817,2.1362,-2.1973,1,0,0,0
-0.1494,-0.0557,0.9741,-1.7090,-6.5918,-1.9531,0,0,1,0
-0.1963,-0.0070,0.9705,-3.7842,-3.2959,9.2163,1,0,0,0
-0.2300,0.0042,0.9717,-4.6387,-1.0376,4.1504,1,0,0,0
-0.2079,-0.0031,0.9777,-3.4180,1.5869,2.8076,1,0,0,0
-0.1881,0.0013,0.9644,-3.4790,0.0000,0.1221,1,0,0,0
-0.1917,0.0204,0.9495,-0.2441,-0.7324,1.1597,1,0,0,0
-0.1958,-0.0033,0.9696,-1.7700,-0.7324,-0.6714,1,0,0,0
-0.1710,-0.0581,0.9727,3.4180,0.4883,0.7324,0,0,1,0
-0.0618,-0.2037,1.0414,-8.7280,5.7373,17.9443,0,0,1,0
-0.0352,-0.2498,1.0469,-20.2637,7.7515,56.5796,0,0,1,0
-0.1040,-0.2075,0.9941,-41.0767,0.3662,77.9419,0,0,1,0
-0.2823,-0.0432,0.9070,-48.9502,-4.5166,98.2666,1,0,0,0
-0.4343,0.1584,0.8854,-40.4663,3.6011,84.2896,1,0,0,0
-0.3982,0.2795,0.8616,-33.7524,4.7607,63.0493,0,0,0,1
-0.3523,0.3727,0.8314,-12.4512,13.0615,33.7524,0,0,0,1
-0.3761,0.3547,0.8333,-6.7139,1.4648,9.3994,0,0,0,1
-0.3834,0.3293,0.8765,4.4556,0.9766,-17.3950,0,0,0,1
-0.3131,0.2527,0.8610,26.2451,2.6855,-48.7061,0,0,0,1
-0.2427,0.1571,0.9016,30.7617,5.3711,-57.4341,0,0,0,1
-0.1683,0.0533,0.9551,28.9307,4.4556,-55.7861,0,0,0,1
-0.2134,0.0775,0.8850,14.8315,-6.5918,-55.8472,0,0,0,1
-0.0906,-0.0510,1.0085,18.0664,0.4883,-46.8750,0,1,0,0
-0.0898,-0.1372,1.0522,20.9961,4.9438,-32.4707,0,0,1,0
-0.0811,-0.1389,1.0328,10.0098,7.9956,-21.4844,0,0,1,0
-0.0964,-0.0446,0.9467,2.0752,3.6621,-11.2915,0,1,0,0
-0.1150,-0.0212,0.9705,-2.4414,-0.4272,-3.5400,0,1,0,0
-0.2061,0.0120,0.9655,7.0801,-2.8687,-9.5215,1,0,0,0
-0.1873,-0.0393,1.0402,13.8550,9.8267,-23.5596,1,0,0,0
-0.0638,-0.0204,0.9685,-9.2163,7.0801,-19.9585,0,1,0,0
-0.0258,-0.0214,0.9283,1.0376,4.3945,-13.9160,0,1,0,0
-0.0566,-0.0298,0.9412,2.3804,2.3193,-3.6011,0,1,0,0
-0.0591,-0.0125,0.9731,2.9297,-4.5166,-2.4414,0,1,0,0
-0.1268,-0.0260,0.9796,2.7466,-3.1738,-1.5259,0,1,0,0
-0.1266,-0.0909,1.0277,-1.5259,5.1270,-3.5400,0,0,1,0
-0.0066,-0.0393,0.9485,-4.5166,0.6714,-1.5259,0,1,0,0
-0.0530,0.0220,0.9366,-2.5024,-6.5918,0.1831,0,1,0,0
-0.1549,-0.0249,0.9924,5.3101,-5.9814,1.2817,1,0,0,0
-0.2008,-0.0662,1.0319,-1.5869,-0.2441,-0.1831,1,0,0,0
-0.0710,-0.0210,0.9432,-1.2817,-0.6104,-3.9062,0,1,0,0
-0.1123,-0.0264,1.0005,-2.6855,1.1597,3.2349,0,1,0,0
-0.1493,0.0062,0.9690,-3.4180,1.0376,0.0610,0,0,0,1
-0.0933,-0.0220,0.9833,-6.1646,0.6104,-4.1504,0,1,0,0
-0.0828,-0.0294,0.9656,6.4087,-1.5869,-3.3569,0,1,0,0
-0.1331,-0.0785,1.0292,-1.1597,0.4272,3.4790,0,0,1,0
-0.0902,-0.0164,0.9452,-3.2349,0.5493,-4.9438,0,1,0,0
-0.0758,-0.0164,0.9709,0.0000,-0.1831,-0.3052,0,1,0,0
-0.1193,-0.0100,0.9694,-0.7935,-5.7373,0.0000,0,1,0,0
-0.1558,-0.0288,0.9934,-1.4648,-2.8687,-2.9907,1,0,0,0
-0.1266,-0.0363,0.9905,-0.1221,3.9673,-1.7700,0,0,1,0
-0.0898,-0.0404,0.9729,0.3662,2.8076,-0.0610,0,1,0,0
-0.0886,-0.0269,0.9573,-2.7466,-1.8311,-1.2207,0,1,0,0
-0.1423,-0.0001,0.9631,-1.7090,-2.9907,2.6855,0,0,0,1
-0.1307,-0.0210,0.9893,0.2441,-5.9204,-6.9580,0,1,0,0
-0.1177,-0.0422,0.9657,1.8311,-0.6104,-3.7842,0,0,1,0
-0.0983,-0.0479,0.9702,-0.4883,-0.7324,0.1221,0,1,0,0
-0.1434,-0.0300,0.9886,-2.2583,-0.6714,-0.3052,0,0,1,0
-0.1041,-0.0491,0.9902,0.1221,0.1831,-0.9155,0,1,0,0
-0.1097,-0.0465,0.9663,-2.7466,-1.5259,1.3428,0,1,0,0
-0.1338,-0.0369,0.9891,-3.2959,-1.0376,2.8076,0,0,1,0
-0.1156,0.0024,0.9553,-2.1362,-0.7935,0.5493,0,0,0,1
-0.1479,-0.0040,0.9674,0.4272,-2.3193,-0.6104,0,0,0,1
-0.1184,-0.0468,0.9987,1.7700,2.1362,-2.3804,0,0,1,0
-0.1375,-0.0564,0.9778,0.3662,-1.2207,-1.7700,0,0,1,0
-0.1123,-0.0236,0.9587,-6.4087,-0.8545,-0.1221,0,1,0,0
-0.1383,-0.0139,0.9771,-0.0610,-1.5259,1.6479,0,0,0,1
-0.1228,-0.0171,0.9446,1.2817,-1.4038,-2.8076,0,1,0,0
-0.1176,-0.0566,0.9993,1.3428,-4.3335,-1.5869,0,0,1,0
-0.1697,-0.0283,0.9923,-1.2207,-1.6479,2.2583,1,0,0,0
-0.1316,-0.0190,0.9645,-1.2207,1.2207,-2.7466,0,1,0,0
-0.1395,-0.0396,0.9800,2.1973,0.7324,-2.8076,0,0,1,0
-0.1000,-0.0625,0.9930,-0.5493,1.8921,-1.2817,0,0,1,0
-0.1240,-0.0314,0.9673,-2.5024,-2.6855,1.5869,0,1,0,0
-0.1519,-0.0271,0.9812,-3.1128,-2.6245,1.0986,1,0,0,0
-0.1389,-0.0374,0.9883,0.9766,0.5493,-2.5024,0,0,1,0
-0.1294,-0.0322,0.9500,-4.8828,-0.1221,2.1362,0,0,1,0
-0.1396,-0.0308,0.9836,-3.3569,-1.8311,1.5869,0,0,1,0
-0.1062,-0.0132,0.9480,0.3662,-4.7607,-3.1738,0,1,0,0
-0.1277,-0.0093,0.9426,-3.7842,-10.6812,-3.2349,0,0,0,1
-0.2008,-0.0277,1.0051,-0.5493,-6.0425,3.2349,1,0,0,0
-0.2026,-0.0447,0.9912,-3.0518,0.3052,-1.0376,1,0,0,0
-0.1338,-0.0449,0.9805,-1.6479,3.4790,0.7324,0,0,1,0
-0.1379,-0.0220,0.9586,-2.3804,0.6104,1.5869,1,0,0,0
-0.1555,-0.0277,0.9706,0.0000,-2.9907,2.1362,1,0,0,0
-0.1829,-0.0105,0.9709,-5.4321,-2.8687,2.9297,1,0,0,0
-0.1697,-0.0074,0.9679,-1.2817,1.5869,-0.4883,1,0,0,0
-0.1545,-0.0103,0.9728,0.1221,1.4648,-0.3662,1,0,0,0
-0.1475,-0.0182,0.9534,-0.6104,-1.5869,-3.6011,1,0,0,0
-0.1455,-0.0349,0.9817,-1.2207,-0.7935,-0.3052,0,0,1,0
-0.1307,-0.0344,0.9791,-2.4414,-1.5869,3.1738,0,0,1,0
-0.1992,-0.0137,0.9760,-2.6245,-1.5869,4.1504,1,0,0,0
-0.1781,-0.0299,0.9945,-1.9531,0.7324,-2.0752,1,0,0,0
-0.1248,-0.0140,0.9633,-2.0142,0.1221,-0.1831,0,1,0,0
-0.0906,-0.0045,0.9486,-2.9297,-2.8076,3.2349,0,1,0,0
-0.2407,-0.0115,0.9789,-5.1880,-5.2490,11.4136,1,0,0,0
-0.2173,-0.0088,0.9829,-1.0986,-2.6245,-3.0518,1,0,0,0
-0.1655,-0.0045,0.9689,-2.3804,0.7324,-1.4648,1,0,0,0
-0.1758,-0.0109,0.9811,0.9766,0.0610,3.7842,1,0,0,0
-0.1846,-0.0050,0.9645,-1.7700,0.2441,-4.0283,1,0,0,0
-0.1741,-0.0277,0.9929,-0.6104,2.6245,2.5635,1,0,0,0
-0.1497,0.0095,0.9423,-1.8311,0.9766,-2.5635,0,0,0,1
-0.1747,0.0162,0.9587,-4.5776,0.0000,4.6997,0,0,0,1
-0.1742,0.0164,0.9751,2.2583,-2.8076,-4.4556,0,0,0,1
-0.1982,-0.0038,0.9679,2.9907,-0.1221,-5.7373,1,0,0,0
-0.1429,-0.0654,1.0000,1.1597,1.2207,-3.4180,0,0,1,0
-0.1593,-0.0197,0.9661,-2.1362,0.3052,2.8076,1,0,0,0
-0.1938,0.0001,0.9685,-3.2959,-1.2207,0.1221,1,0,0,0
-0.1515,-0.0074,0.9663,-2.6855,1.0376,0.6714,1,0,0,0
-0.2059,-0.0029,0.9832,-0.9155,1.5869,1.2817,1,0,0,0
-0.1506,-0.0070,0.9586,-2.4414,0.2441,-2.8687,0,0,0,1
-0.1353,-0.0409,0.9896,0.5493,1.0986,0.8545,0,0,1,0
-0.1652,-0.0311,0.9824,-1.0376,-0.3052,3.0518,1,0,0,0
-0.1971,-0.0070,0.9885,-4.1504,2.5024,4.8828,1,0,0,0
-0.1426,0.0278,0.9442,-3.5400,0.4272,0.4883,0,0,0,1
-0.1805,0.0259,0.9646,-0.3052,-0.9766,-0.4883,0,0,0,1
-0.1703,0.0060,0.9635,3.4180,-4.3945,-3.7231,1,0,0,0
-0.1696,-0.0323,0.9907,-3.4180,-0.6714,-3.6011,1,0,0,0
-0.1608,-0.0323,1.0005,0.5493,0.9766,1.2817,1,0,0,0
-0.1627,-0.0038,0.9608,-0.9155,-1.0986,0.4883,1,0,0,0
-0.1500,-0.0033,0.9631,-1.3428,-3.7842,-0.3052,0,0,0,1
-0.2168,-0.0009,0.9902,-1.4648,0.9766,2.7466,1,0,0,0
-0.1644,-0.0006,0.9655,-0.2441,3.4180,-1.8311,1,0,0,0
-0.1302,-0.0040,0.9612,-1.3428,-0.6714,-2.5024,0,0,0,1
-0.1755,-0.0002,0.9623,-0.6104,-2.8076,0.7935,1,0,0,0
-0.1691,0.0032,0.9692,0.0610,-3.3569,-3.1128,1,0,0,0
-0.1862,-0.0264,0.9860,1.5869,0.0000,-2.0142,1,0,0,0
-0.1541,-0.0225,0.9702,-0.9155,-1.2817,-2.6855,1,0,0,0
-0.1974,-0.0299,1.0000,-3.3569,-0.7935,3.2959,1,0,0,0
-0.1589,-0.0007,0.9590,-3.9062,1.8921,-1.5869,1,0,0,0
-0.1726,0.0117,0.9594,-1.1597,2.5635,3.6011,1,0,0,0
-0.1570,0.0109,0.9573,-2.0142,-1.3428,-1.3428,0,0,0,1
-0.1666,-0.0137,0.9822,0.2441,0.6104,-0.3662,1,0,0,0
-0.1554,-0.0035,0.9620,-1.6479,-1.8921,-0.9155,1,0,0,0
-0.1733,-0.0002,0.9658,-1.5259,-2.8076,-0.2441,1,0,0,0
-0.1832,-0.0070,0.9878,0.6104,-0.1221,-0.6714,1,0,0,0
-0.1588,-0.0011,0.9634,-1.9531,-2.8687,-1.4038,1,0,0,0
-0.1927,-0.0044,0.9755,-1.7090,-2.1973,0.0610,1,0,0,0
-0.1490,-0.0020,0.9631,-1.7700,-0.4883,-1.5869,0,0,0,1
-0.1564,-0.0029,0.9817,-0.6714,-0.4883,0.3052,1,0,0,0
-0.1736,-0.0099,0.9731,0.0000,-0.1221,-0.9155,1,0,0,0
-0.1628,-0.0098,0.9680,-2.6855,-0.6714,-0.3662,1,0,0,0
-0.1783,-0.0002,0.9688,-2.9907,-1.5869,1.4648,1,0,0,0
-0.1876,0.0023,0.9772,-1.3428,0.1831,1.0986,1,0,0,0
-0.1583,0.0109,0.9525,-2.6245,-0.8545,-0.8545,0,0,0,1
-0.1860,0.0044,0.9825,-0.4883,-0.2441,1.5869,1,0,0,0
-0.1893,0.0106,0.9656,0.1221,0.9155,-1.4038,1,0,0,0
-0.1798,-0.0139,0.9821,-0.3662,3.0518,-1.4038,1,0,0,0
-0.1378,-0.0029,0.9501,-2.2583,-1.2817,-1.2207,0,0,0,1
-0.1625,-0.0101,0.9818,-2.0142,-3.6621,1.2207,1,0,0,0
-0.2036,0.0006,0.9716,-2.0142,-1.2207,1.0986,1,0,0,0
-0.1646,0.0348,0.9390,-2.1973,-1.9531,-1.1597,0,0,0,1
-0.1879,0.0184,0.9681,0.1831,-2.5635,-2.7466,1,0,0,0
-0.1880,-0.0270,0.9945,3.8452,-0.0610,-3.1738,1,0,0,0
-0.1517,-0.0254,0.9663,-2.8687,0.2441,-0.7935,1,0,0,0
-0.1843,-0.0042,0.9824,-0.6714,0.6104,3.1128,1,0,0,0
-0.1735,0.0238,0.9449,-0.9766,-0.7935,0.6714,0,0,0,1
-0.1770,-0.0092,0.9740,-1.0376,-0.4272,-3.3569,1,0,0,0
-0.1689,-0.0170,0.9836,0.5493,0.5493,1.0986,1,0,0,0
-0.1671,-0.0109,0.9684,-1.7700,-0.6714,-1.0376,1,0,0,0
-0.1650,-0.0074,0.9702,-1.4648,-0.6104,0.4883,1,0,0,0
-0.2034,-0.0015,0.9768,-1.4038,0.0000,1.8311,1,0,0,0
-0.1660,-0.0021,0.9674,-0.0610,-0.1831,-0.3662,1,0,0,0
-0.1844,0.0004,0.9667,-3.4790,-0.0610,0.6714,1,0,0,0
-0.1888,0.0007,0.9774,0.1221,2.8076,0.2441,1,0,0,0
-0.1554,-0.0044,0.9670,-1.2207,0.8545,-3.2959,1,0,0,0
-0.1636,-0.0245,0.9882,-15.4419,-0.2441,0.7935,1,0,0,0
-0.1509,-0.0026,0.9386,-0.5493,-3.0518,-2.0142,0,0,0,1
-0.1516,0.0111,0.9690,-7.1411,-3.3569,2.0752,0,0,0,1
-0.2159,-0.0029,0.9821,-1.2817,0.7324,3.6621,1,0,0,0
-0.1669,0.0192,0.9509,-2.0752,-0.4883,-2.1362,0,0,0,1
-0.1793,-0.0054,0.9711,0.8545,-1.0376,-0.9766,1,0,0,0
-0.1460,-0.0137,0.9807,-0.6714,-3.4790,-2.3804,1,0,0,0
-0.1681,-0.0305,0.9829,-1.3428,2.0752,7.3242,1,0,0,0
-0.2236,-0.0034,0.9940,-5.3101,-1.6479,5.4321,1,0,0,0
-0.1829,0.0214,0.9615,-3.2349,2.8076,-0.4272,1,0,0,0
-0.1614,0.0251,0.9586,-1.0986,0.2441,0.3662,0,0,0,1
-0.1760,0.0040,0.9650,0.0610,-1.5869,-1.8921,1,0,0,0
-0.1791,-0.0188,0.9894,-1.2207,1.4038,-1.4038,1,0,0,0
-0.1539,0.0034,0.9590,-2.6245,-0.6714,1.1597,0,0,0,1
-0.1802,0.0159,0.9624,-2.8687,-1.4648,0.5493,1,0,0,0
-0.1758,-0.0061,0.9879,-0.3052,1.3428,0.5493,1,0,0,0
-0.1545,0.0118,0.9503,-4.3945,1.7700,3.0518,0,0,0,1
-0.1807,0.0148,0.9752,-0.1831,0.9766,0.9766,1,0,0,0
-0.1710,0.0298,0.9432,-3.2349,1.2817,-0.7324,0,0,0,1
-0.1624,-0.0005,0.9758,4.5166,12.2070,-0.9155,1,0,0,0
-0.1707,0.0481,0.8994,6.9580,2.4414,-5.1270,0,0,0,1
-0.1111,-0.0605,1.0641,9.8267,1.6479,-1.5869,0,0,1,0
-0.1266,-0.1379,1.0210,6.0425,15.8081,18.7378,0,0,1,0
0.0233,-0.3053,1.0970,-10.4370,13.0005,36.2549,0,0,1,0
-0.0077,-0.1221,0.9556,-53.8330,12.7563,68.7866,0,1,0,0
0.0259,-0.1040,1.0131,-54.3213,42.2974,103.5156,0,1,0,0
-0.1166,-0.0323,0.9069,-51.0864,-0.6104,99.5483,0,1,0,0
-0.0758,-0.0199,0.9026,-18.0054,-12.0850,90.2710,0,1,0,0
-0.2816,0.1877,0.9128,-40.4053,-3.6621,121.0327,0,0,0,1
-0.4705,0.3646,0.8641,-47.5464,3.6011,107.1167,0,0,0,1
-0.5662,0.5662,0.7537,-59.5093,-28.5645,32.8369,0,0,0,1
-0.4667,0.5784,0.7150,-25.6958,-21.0571,-7.0190,0,0,0,1
-0.3801,0.4552,0.8002,-4.9438,-17.8223,-31.2500,0,0,0,1
-0.2765,0.3604,0.8673,29.4800,-5.6152,-44.4946,0,0,0,1
-0.5253,0.5015,0.7551,-12.3901,-28.6255,-36.9263,0,0,0,1
-0.3789,0.4500,0.7028,63.9648,0.9155,-95.7031,0,0,0,1
-0.2820,0.2792,0.8357,45.8984,-5.7983,-93.5059,0,0,0,1
-0.2333,0.1342,0.8250,46.3257,-4.5776,-97.1069,0,0,0,1
-0.0996,0.0303,0.9751,34.1187,-23.1934,-84.4727,0,0,0,1
-0.0692,-0.1003,1.0812,39.2456,-4.3335,-61.5845,0,0,1,0
0.0752,-0.1680,1.1755,25.3296,1.0986,-43.0298,0,1,0,0
-0.0959,0.0428,1.0051,-7.0190,0.1831,-11.1694,0,0,0,1
-0.1215,0.1364,0.9419,-1.7700,0.3662,-9.7656,0,0,0,1
-0.1006,0.1163,0.9843,6.5918,2.1973,-12.2070,0,0,0,1
-0.1160,0.1240,0.9376,14.5874,-2.5024,-12.7563,0,0,0,1
-0.1432,0.0823,0.9818,4.0283,-23.6206,-8.5449,0,0,0,1
-0.1226,0.0587,1.0029,6.5918,-14.0991,-16.1743,0,0,0,1
-0.1150,0.0580,0.9840,1.4648,-0.0610,-0.9155,0,0,0,1
-0.1471,0.0688,0.9884,-0.6714,-4.0894,-1.0986,0,0,0,1
-0.1609,0.0880,0.9685,-6.3477,-0.1831,-0.1831,0,0,0,1
-0.1479,0.1018,0.9580,1.4648,-1.5259,-2.0752,0,0,0,1
-0.1772,0.0981,0.9421,2.6245,-7.2632,-1.7700,0,0,0,1
-0.1691,0.0627,0.9781,0.4272,-6.0425,-4.1504,0,0,0,1
-0.1564,0.0721,0.9740,-2.8076,-5.1270,-0.0610,0,0,0,1
-0.2047,0.0989,0.9651,-3.2959,-1.4648,4.8218,0,0,0,1
-0.2040,0.1174,0.9305,-4.2114,-1.5869,3.4180,0,0,0,1
-0.1859,0.0896,0.9689,-0.2441,-0.4272,0.3052,0,0,0,1
-0.1902,0.0914,0.9611,-0.7935,2.8076,6.6528,0,0,0,1
-0.1998,0.1007,0.9497,-6.2866,-2.8687,3.4790,0,0,0,1
-0.2031,0.1025,0.9601,-4.3945,-0.1221,3.7842,0,0,0,1
-0.2046,0.1106,0.9430,-5.3101,-3.1738,2.0142,0,0,0,1
-0.1748,0.1260,0.9513,-5.6763,-5.1270,-1.2817,0,0,0,1
-0.2323,0.2430,1.0132,-11.4136,-14.7705,1.8921,0,0,0,1
-0.1884,0.3713,0.9926,12.1460,3.2959,-13.9160,0,0,0,1
-0.3197,0.3544,0.8983,13.4277,15.0757,-21.1792,0,0,0,1
-0.2529,0.1537,0.7599,52.9175,20.5688,-56.4575,0,0,0,1
-0.0892,-0.0796,0.8606,56.3354,27.4048,-39.0015,0,0,1,0
-0.2218,-0.1992,0.8883,49.1333,20.0195,-32.2876,0,0,1,0
-0.0758,-0.3854,1.0031,21.4844,-13.7939,-36.8652,0,0,1,0
-0.2047,-0.3827,0.9485,6.0425,-7.0801,-6.0425,0,0,1,0
-0.1328,-0.3022,0.9579,9.4604,-14.4043,-9.3384,0,0,1,0
-0.1262,-0.3040,1.0656,4.5166,-7.5073,-9.8267,0,0,1,0
-0.1917,-0.2567,0.9846,-2.6855,-11.8408,-15.7471,0,0,1,0
-0.2472,-0.2898,0.9873,-29.1138,-2.3804,-3.8452,0,0,1,0
-0.2593,-0.2811,0.9189,-23.1934,3.1128,2.0752,0,0,1,0
-0.2252,-0.2473,0.8647,-17.2729,23.7427,20.7520,0,0,1,0
-0.1566,-0.1312,0.8770,-22.2778,39.6729,40.9546,0,0,1,0
0.1294,-0.0565,0.8080,-32.9590,-0.7935,59.1431,0,1,0,0
0.0813,1.3165,1.0132,-1.1597,-113.0981,43.2129,0,0,0,1
